preço (R$),endereço,área (m2),quartos,vagas,bairro
350000.0,viaduto nove de julho,41.0,1,0,republica
485000.0,rua maria paula,62.0,1,0,republica
340000.0,rua santo amaro,26.0,0,0,republica
280000.0,rua riskallah jorge,40.0,1,0,republica
320000.0,rua santo antonio,51.0,1,0,republica
260000.0,rua santo amaro,25.0,0,0,republica
330000.0,rua santo amaro,23.0,0,0,republica
318000.0,rua alvaro de carvalho,35.0,1,1,republica
600000.0,praca da republica,36.0,0,1,republica
400000.0,avenida ipiranga,55.0,1,1,republica
300000.0,avenida rio branco,55.0,1,0,republica
275000.0,rua major sertorio,32.0,1,0,republica
380000.0,praca julio mesquita,79.0,2,0,republica
240000.0,avenida ipiranga,35.0,1,1,republica
363144.03,rua joao adolfo,51.0,1,0,republica
300000.0,praca franklin roosevelt,29.0,1,0,republica
250000.0,rua asdrubal do nascimento,29.0,0,1,republica
267292.73,rua major quedinho,35.0,1,0,republica
280000.0,avenida duque de caxias,38.0,1,0,republica
412145.5,avenida nove de julho,50.0,1,0,republica
490000.0,rua maria paula,74.0,2,1,republica
584000.0,rua rego freitas,83.0,2,0,republica
550216.59,avenida brigadeiro luis antonio,80.0,2,1,republica
179000.0,rua general osorio,36.0,1,0,republica
334982.22,avenida ipiranga,50.0,2,0,republica
280000.0,rua nestor pestana,34.0,1,0,republica
380000.0,praca franklin roosevelt,48.0,1,0,republica
398000.0,avenida ipiranga,48.0,1,0,republica
480000.0,rua gabus mendes,96.0,2,0,republica
858881.79,rua rego freitas,100.0,2,0,republica
280000.0,rua joao adolfo,39.0,1,0,republica
280000.0,avenida ipiranga,50.0,1,0,republica
281927.7,rua aurora,42.0,1,0,republica
300000.0,avenida ipiranga,53.0,1,0,republica
690000.0,rua amaral gurgel,121.0,3,0,republica
409000.0,viaduto nove de julho,52.0,1,0,republica
295000.0,avenida duque de caxias,49.0,2,0,republica
381045.54,avenida nove de julho,62.0,2,0,republica
330000.0,rua general jardim,36.0,1,0,republica
355957.0,rua francisca miquelina,48.0,1,0,republica
297637.66,rua dos andradas,50.0,1,0,republica
795000.0,rua genebra,121.0,3,0,republica
285000.0,rua aurora,60.0,1,0,republica
320000.0,rua guaianases,74.0,2,0,republica
270000.0,avenida ipiranga,37.0,1,0,republica
290000.0,avenida nove de julho,48.0,1,0,republica
280000.0,rua brigadeiro tobias,51.0,1,0,republica
437500.0,rua avanhandava,47.0,1,1,republica
225000.0,rua general osorio,40.0,1,0,republica
480000.0,rua asdrubal do nascimento,66.0,2,0,republica
,largo do arouche,,2,0,republica
400000.0,avenida nove de julho,63.0,2,0,republica
380000.0,avenida sao joao,75.0,1,0,republica
265000.0,rua vitoria,60.0,1,0,republica
220000.0,avenida sao joao,60.0,1,0,republica
380000.0,rua guaianases,86.0,2,0,republica
200000.0,rua conselheiro crispiniano,37.0,1,0,republica
321000.0,rua aurora,63.0,2,0,republica
220000.0,rua aurora,38.0,1,0,republica
482300.0,avenida duque de caxias,92.0,3,0,republica
220000.0,rua brigadeiro tobias,40.0,1,0,republica
199000.0,avenida ipiranga,38.0,1,0,republica
250000.0,rua aurora,42.0,2,0,republica
430000.0,rua joaquim gustavo,84.0,3,0,republica
320000.0,rua major diogo,58.0,2,0,republica
210000.0,avenida senador queiros,38.0,1,0,republica
229665.04,avenida rio branco,32.0,1,0,republica
280000.0,rua genebra,28.0,1,0,republica
230000.0,rua coronel xavier de toledo,30.0,1,0,republica
210000.0,avenida rio branco,39.0,1,0,republica
220000.0,avenida ipiranga,35.0,1,0,republica
179000.0,rua aurora,30.0,1,0,republica
270000.0,rua joao adolfo,39.0,0,0,republica
250000.0,avenida nove de julho,58.0,1,0,republica
240000.0,avenida sao joao,60.0,1,0,republica
230000.0,avenida duque de caxias,40.0,1,0,republica
220000.0,rua aurora,33.0,1,0,republica
235000.0,rua santo amaro,30.0,1,0,republica
180000.0,rua dos andradas,30.0,1,0,republica
200000.0,rua santo amaro,32.0,1,0,republica
330000.0,avenida casper libero,52.0,1,0,republica
390000.0,rua conselheiro nebias,44.0,2,0,republica
220000.0,rua major diogo,35.0,0,0,republica
305000.0,rua marques de itu,51.0,1,0,republica
288000.0,rua santo amaro,39.0,1,1,republica
200000.0,avenida sao joao,36.0,1,0,republica
510000.0,avenida nove de julho,100.0,3,1,republica
420000.0,avenida brigadeiro luis antonio,65.0,2,0,republica
300000.0,rua bento freitas,57.0,1,0,republica
275000.0,rua quirino de andrade,39.0,1,0,republica
346500.0,rua bento freitas,30.0,0,0,republica
320000.0,rua aurora,28.0,1,0,republica
270000.0,rua brigadeiro tobias,35.0,1,0,republica
220000.0,avenida duque de caxias,36.0,1,0,republica
585000.0,avenida brigadeiro luis antonio,122.0,2,0,republica
500000.0,avenida brigadeiro luis antonio,42.0,1,1,republica
270000.0,rua conselheiro ramalho,45.0,1,0,republica
425000.0,rua santo antonio,35.0,1,1,republica
360000.0,praca da republica,28.0,1,0,republica
305000.0,avenida duque de caxias,60.0,1,0,republica
169000.0,rua aurora,37.0,1,0,republica
230000.0,avenida nove de julho,53.0,1,0,republica
160000.0,rua capitao-mor jeronimo leitao,55.0,1,0,republica
175000.0,rua santo amaro,28.0,0,0,republica
155000.0,rua aurora,30.0,1,0,republica
420000.0,rua santo antonio,35.0,1,0,republica
150000.0,largo general osorio,34.0,0,0,republica
220000.0,rua guaianases,56.0,2,0,republica
650000.0,rua santo amaro,139.0,3,0,republica
195000.0,avenida casper libero,40.0,1,0,republica
165000.0,avenida duque de caxias,30.0,1,0,republica
320000.0,avenida sao joao,80.0,1,0,republica
452900.0,rua santo amaro,39.0,1,1,republica
159000.0,rua aurora,28.0,1,0,republica
242000.0,avenida casper libero,26.0,1,0,republica
220000.0,rua abolicao,39.0,1,0,republica
343701.1,rua santo antonio,62.0,1,1,republica
530000.0,rua bento freitas,34.0,1,1,republica
339000.0,rua rego freitas,28.0,1,0,republica
237115.18,alameda barao de limeira,37.0,1,0,republica
690000.0,rua doutor helio fidelis,83.0,3,2,rio pequeno
490000.0,rua professor wlademir pereira,69.0,2,1,rio pequeno
320000.0,rua vicente de saboia,64.0,2,1,rio pequeno
380000.0,rua antonio de bonis,63.0,3,1,rio pequeno
810000.0,avenida escola politecnica,122.0,2,2,rio pequeno
450000.0,avenida otacilio tomanik,65.0,2,1,rio pequeno
668857.2,rua doutor helio fidelis,72.0,2,1,rio pequeno
800000.0,avenida doutor candido motta filho,126.0,2,2,rio pequeno
810000.0,rua conde luiz eduardo matarazzo,90.0,3,2,rio pequeno
800000.0,avenida otacilio tomanik,110.0,3,1,rio pequeno
1150000.0,avenida escola politecnica,,4,3,rio pequeno
,rua conde luiz eduardo matarazzo,150.0,3,3,rio pequeno
697233.32,avenida nossa senhora da assuncao,95.0,3,2,rio pequeno
945000.0,rua conde luiz eduardo matarazzo,140.0,5,3,rio pequeno
860000.0,rua vicente oropallo,112.0,3,2,rio pequeno
1120000.0,rua professor wlademir pereira,136.0,3,2,rio pequeno
410000.0,rua miguel sevilio,65.0,2,1,rio pequeno
410000.0,avenida otacilio tomanik,65.0,2,1,rio pequeno
470000.0,rua miguel sevilio,69.0,2,1,rio pequeno
420000.0,avenida nossa senhora da assuncao,63.0,3,2,rio pequeno
320000.0,rua henrique chaves,58.0,2,1,rio pequeno
500000.0,avenida otacilio tomanik,60.0,2,1,rio pequeno
1100000.0,rua vicente oropallo,155.0,3,3,rio pequeno
530000.0,avenida otacilio tomanik,67.0,2,1,rio pequeno
950000.0,rua doutor helio fidelis,110.0,4,2,rio pequeno
440000.0,avenida nossa senhora da assuncao,60.0,2,1,rio pequeno
693745.9,rua professor astolfo tavares pais,86.0,3,2,rio pequeno
498900.0,avenida otacilio tomanik,58.0,2,1,rio pequeno
669746.2,avenida doutor candido motta filho,92.0,3,3,rio pequeno
799000.0,avenida otacilio tomanik,166.0,3,3,rio pequeno
650000.0,avenida doutor candido motta filho,92.0,3,2,rio pequeno
849000.0,rua francisco valente,98.0,3,2,rio pequeno
450000.0,rua inacio manuel alvares,75.0,3,2,rio pequeno
670000.0,avenida nossa senhora da assuncao,142.0,3,1,rio pequeno
580000.0,rua dominique lagru,97.0,4,2,rio pequeno
330000.0,rua francisco valente,56.0,2,1,rio pequeno
290000.0,rua milton soares,51.0,2,1,rio pequeno
350000.0,rua doutor joao vieira neves,62.0,2,1,rio pequeno
420000.0,rua henrique chaves,66.0,3,1,rio pequeno
1000000.0,avenida escola politecnica,122.0,2,2,rio pequeno
480000.0,rua inacio manuel alvares,80.0,3,1,rio pequeno
465000.0,rua antonio de bonis,63.0,2,2,rio pequeno
,rua doutor manoel de paiva ramos,,4,4,rio pequeno
,avenida doutor candido motta filho,,4,4,rio pequeno
255500.0,rua milton soares,50.0,2,1,rio pequeno
270000.0,rua milton soares,55.0,3,1,rio pequeno
420000.0,rua inacio manuel alvares,66.0,2,2,rio pequeno
470183.29,rua inacio manuel alvares,65.0,2,2,rio pequeno
440000.0,avenida otacilio tomanik,70.0,2,1,rio pequeno
455000.0,rua francisco valente,76.0,3,2,rio pequeno
570000.0,rua doutor aires martins torres,82.0,3,0,rio pequeno
385000.0,rua manuel alvares da costa,76.0,2,1,rio pequeno
375000.0,rua antonio de bonis,63.0,2,1,rio pequeno
400000.0,rua inacio manuel alvares,65.0,2,2,rio pequeno
329000.0,rua antonio de bonis,51.0,2,1,rio pequeno
400000.0,rua antonio de bonis,63.0,3,1,rio pequeno
549000.0,avenida otacilio tomanik,115.0,3,2,rio pequeno
320000.0,rua milton soares,50.0,2,1,rio pequeno
570000.0,avenida doutor candido motta filho,72.0,2,2,rio pequeno
350000.0,rua inacio manuel alvares,58.0,2,2,rio pequeno
370000.0,rua antonio de bonis,51.0,2,2,rio pequeno
434000.0,rua doutor teodoro quartim barbosa,51.0,2,1,rio pequeno
320000.0,rua arthur soter lopes da silva,63.0,3,1,rio pequeno
330000.0,rua inacio manuel alvares,62.0,2,1,rio pequeno
1100000.0,avenida escola politecnica,151.0,3,2,rio pequeno
360000.0,rua doutor joao vieira neves,60.0,2,1,rio pequeno
1033000.0,avenida escola politecnica,151.0,3,2,rio pequeno
760000.0,rua otavio de morais,98.0,3,2,rio pequeno
410000.0,avenida engenheiro heitor antonio eiras garcia,55.0,2,1,rio pequeno
604200.0,avenida otacilio tomanik,90.0,3,2,rio pequeno
,avenida doutor candido motta filho,,3,3,rio pequeno
320000.0,rua inacio manuel alvares,56.0,2,2,rio pequeno
900000.0,avenida martin luther king,126.0,4,2,rio pequeno
1080000.0,rua vicente oropallo,160.0,3,2,rio pequeno
650000.0,avenida doutor candido motta filho,93.0,3,2,rio pequeno
360400.0,rua miguel sevilio,70.0,3,1,rio pequeno
700000.0,rua francisco valente,89.0,2,2,rio pequeno
609000.0,avenida martin luther king,66.0,2,1,rio pequeno
,avenida escola politecnica,,4,3,rio pequeno
955000.0,rua vicente oropallo,117.0,3,2,rio pequeno
373000.0,rua vicente de saboia,70.0,2,1,rio pequeno
370000.0,rua antonio de bonis,62.0,3,1,rio pequeno
740000.0,rua doutor helio fidelis,87.0,2,2,rio pequeno
680000.0,rua francisco valente,91.0,3,2,rio pequeno
853000.0,rua doutor teodoro quartim barbosa,102.0,3,2,rio pequeno
385000.0,avenida otacilio tomanik,65.0,2,1,rio pequeno
620000.0,avenida nossa senhora da assuncao,110.0,3,1,rio pequeno
,rua doutor manoel de paiva ramos,143.0,3,2,rio pequeno
365000.0,rua vicente de saboia,70.0,3,1,rio pequeno
675000.0,avenida otacilio tomanik,107.0,3,2,rio pequeno
800000.0,rua doutor manoel de paiva ramos,105.0,3,2,rio pequeno
585487.0,avenida nossa senhora da assuncao,67.0,2,1,rio pequeno
,rua jose benedito viana de moraes,,3,2,rio pequeno
650000.0,avenida doutor candido motta filho,95.0,3,2,rio pequeno
280000.0,rua doutor paulo nogueira filho,55.0,2,1,rio pequeno
260000.0,rua conde luiz eduardo matarazzo,56.0,2,1,rio pequeno
420000.0,rua inacio manuel alvares,65.0,2,2,rio pequeno
450000.0,rua francisco valente,75.0,3,2,rio pequeno
360000.0,avenida otacilio tomanik,56.0,2,1,rio pequeno
266900.0,rua doutor paulo nogueira filho,58.0,2,1,rio pequeno
,rua renato egidio de souza aranha,,3,3,rio pequeno
514891.97,rua pedro inacio de araujo,75.0,3,2,rio pequeno
1100000.0,rua doutor teodoro quartim barbosa,,3,2,rio pequeno
500000.0,rua miguel sevilio,64.0,2,1,rio pequeno
289000.0,avenida escola politecnica,48.0,2,1,rio pequeno
220000.0,rua manuel martins collaco,54.0,2,1,rio pequeno
245000.0,rua manuel martins collaco,55.0,2,1,rio pequeno
410000.0,rua manuel alvares da costa,80.0,3,1,rio pequeno
440000.0,rua henrique chaves,70.0,3,1,rio pequeno
850000.0,rua vicente oropallo,118.0,4,3,rio pequeno
268180.0,rua clemente bernini,52.0,2,1,rio pequeno
265000.0,avenida otacilio tomanik,56.0,2,1,rio pequeno
580000.0,rua vicente oropallo,72.0,3,2,rio pequeno
400000.0,avenida escola politecnica,100.0,3,2,rio pequeno
350000.0,avenida professor jose maria alkmin,70.0,2,1,rio pequeno
250000.0,rua doutor paulo nogueira filho,55.0,2,1,rio pequeno
562700.0,avenida doutor candido motta filho,72.0,3,2,rio pequeno
270000.0,avenida otacilio tomanik,56.0,2,1,rio pequeno
280000.0,avenida corifeu de azevedo marques,73.0,2,0,rio pequeno
260000.0,avenida jose joaquim seabra,57.0,2,1,rio pequeno
420000.0,rua miguel sevilio,64.0,2,1,rio pequeno
250000.0,rua clemente bernini,52.0,2,1,rio pequeno
257600.0,rua conde luiz eduardo matarazzo,54.0,2,1,rio pequeno
360000.0,avenida corifeu de azevedo marques,72.0,2,0,rio pequeno
507000.0,rua doutor teodoro quartim barbosa,65.0,1,1,rio pequeno
850000.0,avenida martin luther king,123.0,4,2,rio pequeno
352000.0,avenida escola politecnica,64.0,2,1,rio pequeno
285829.45,avenida professor jose maria alkmin,62.0,2,1,rio pequeno
410000.0,avenida nossa senhora da assuncao,70.0,2,1,rio pequeno
270000.0,avenida escola politecnica,50.0,2,1,rio pequeno
1100000.0,rua vicente oropallo,135.0,3,3,rio pequeno
244990.0,rua clemente bernini,47.0,2,1,rio pequeno
1000000.0,rua vicente oropallo,135.0,3,3,rio pequeno
300000.0,rua pantaleao bras,61.0,2,1,rio pequeno
230000.0,avenida professor jose maria alkmin,58.0,2,1,rio pequeno
245000.0,rua clemente bernini,47.0,2,1,rio pequeno
285000.0,avenida otacilio tomanik,58.0,2,1,rio pequeno
245000.0,rua doutor joao vieira neves,54.0,2,1,rio pequeno
297142.02,rua eusebio de paula marcondes,67.0,3,1,rio pequeno
311056.22,rua giulio romano,55.0,2,1,rio pequeno
265000.0,rua clemente bernini,52.0,2,1,rio pequeno
305000.0,avenida jose joaquim seabra,68.0,2,1,rio pequeno
300000.0,rua giulio romano,65.0,3,2,rio pequeno
200000.0,rua doutor paulo nogueira filho,60.0,2,1,rio pequeno
235000.0,rua eusebio de paula marcondes,60.0,2,1,rio pequeno
333000.0,rua uberlandia,66.0,2,1,rio pequeno
300000.0,rua giulio romano,70.0,3,1,rio pequeno
270000.0,rua brasiliano barcelos,60.0,2,1,rio pequeno
250000.0,avenida pablo casals,51.0,2,1,rio pequeno
175000.0,rua clemente bernini,47.0,2,0,rio pequeno
200000.0,rua doutor agapito xavier da costa,54.0,2,1,rio pequeno
230000.0,rua manuel martins collaco,53.0,2,1,rio pequeno
235000.0,rua eusebio de paula marcondes,65.0,3,1,rio pequeno
230000.0,rua clemente bernini,48.0,2,1,rio pequeno
745000.0,rua conde luiz eduardo matarazzo,90.0,3,2,rio pequeno
300000.0,avenida jose joaquim seabra,76.0,3,1,rio pequeno
483312.0,rua arroio grande,68.0,2,1,sacoma
,rua dom vilares,56.0,2,1,sacoma
430000.0,rua descampado,59.0,2,1,sacoma
450000.0,rua arroio grande,67.0,2,1,sacoma
262000.0,avenida dos ourives,60.0,2,1,sacoma
620000.0,avenida padre arlindo vieira,69.0,2,1,sacoma
475000.0,rua virginopolis,65.0,2,1,sacoma
483773.16,avenida santo albano,53.0,2,1,sacoma
538000.0,rua arroio grande,67.0,2,1,sacoma
352000.0,avenida do cursino,53.0,2,1,sacoma
412182.29,avenida do cursino,63.0,2,1,sacoma
,avenida padre arlindo vieira,85.0,2,1,sacoma
490000.0,rua arroio grande,67.0,2,1,sacoma
474154.89,rua nossa senhora da saude,69.0,3,1,sacoma
450000.0,rua nossa senhora das merces,63.0,2,1,sacoma
398000.0,rua salvador pedroso,60.0,2,1,sacoma
310000.0,rua adriano racine,52.0,2,1,sacoma
500000.0,rua arroio grande,67.0,2,1,sacoma
,avenida coronel jose pires de andrade,84.0,3,2,sacoma
400000.0,avenida padre arlindo vieira,54.0,2,1,sacoma
330000.0,rua nossa senhora das merces,40.0,1,1,sacoma
290000.0,estrada das lagrimas,60.0,2,1,sacoma
408508.82,avenida do cursino,64.0,3,1,sacoma
550000.0,rua nossa senhora da saude,69.0,3,1,sacoma
357003.38,rua marques de marica,47.0,2,1,sacoma
550000.0,rua abagiba,64.0,2,2,sacoma
490308.15,rua arroio grande,68.0,1,1,sacoma
,avenida santo albano,,2,1,sacoma
270000.0,estrada das lagrimas,50.0,2,1,sacoma
490000.0,rua dom vilares,60.0,2,2,sacoma
415000.0,avenida santo albano,53.0,2,1,sacoma
510000.0,rua arroio grande,67.0,2,2,sacoma
,avenida santo albano,,2,2,sacoma
498000.0,avenida do cursino,73.0,3,2,sacoma
507872.71,rua salvador pires de lima,62.0,2,1,sacoma
390000.0,alameda itupiranga,60.0,2,2,sacoma
300000.0,avenida padre arlindo vieira,67.0,3,1,sacoma
400000.0,rua nossa senhora da saude,50.0,2,1,sacoma
530000.0,rua nossa senhora das merces,74.0,3,2,sacoma
400000.0,rua marques de lages,51.0,2,1,sacoma
450000.0,rua nossa senhora da saude,69.0,3,1,sacoma
490000.0,rua salvador pedroso,60.0,2,2,sacoma
500000.0,rua salvador pedroso,60.0,1,1,sacoma
490000.0,rua nossa senhora das merces,72.0,3,1,sacoma
586000.0,avenida santo albano,65.0,3,1,sacoma
567100.0,rua descampado,74.0,3,2,sacoma
365000.0,rua marques de marica,48.0,2,1,sacoma
530000.0,rua virginopolis,64.0,2,1,sacoma
386000.0,rua padre jeronimo vermin,65.0,3,1,sacoma
380000.0,rua manoel salgado,57.0,2,1,sacoma
395000.0,rua antonio jose vaz,69.0,3,2,sacoma
695000.0,avenida padre arlindo vieira,89.0,4,2,sacoma
250000.0,rua padre jeronimo vermin,45.0,2,1,sacoma
680000.0,avenida padre arlindo vieira,97.0,4,2,sacoma
450000.0,rua antonio jose vaz,69.0,3,1,sacoma
,rua coronel francisco inacio,,3,2,sacoma
627670.0,avenida padre arlindo vieira,62.0,3,1,sacoma
420000.0,rua iliria,60.0,2,1,sacoma
348710.4,avenida dos ourives,60.0,2,1,sacoma
490000.0,rua elba,77.0,3,1,sacoma
380000.0,avenida do cursino,63.0,3,1,sacoma
507200.0,rua do reno,70.0,3,1,sacoma
290000.0,rua anny,64.0,2,1,sacoma
270000.0,estrada das lagrimas,59.0,2,1,sacoma
300000.0,rua alessandro alberti,46.0,2,1,sacoma
470000.0,rua nossa senhora das merces,61.0,2,1,sacoma
580000.0,rua abagiba,84.0,2,1,sacoma
350000.0,avenida carlos liviero,54.0,2,1,sacoma
630000.0,avenida padre arlindo vieira,90.0,3,2,sacoma
499000.0,rua abagiba,64.0,2,1,sacoma
265000.0,rua padre jeronimo vermin,45.0,2,1,sacoma
379000.0,avenida marginal direita anchieta,63.0,3,1,sacoma
310000.0,rua manoel salgado,47.0,2,1,sacoma
325000.0,rua abagiba,47.0,2,1,sacoma
460000.0,rua abagiba,80.0,3,1,sacoma
530000.0,avenida padre arlindo vieira,82.0,3,2,sacoma
429318.72,rua antonio jose vaz,58.0,2,1,sacoma
520000.0,avenida padre arlindo vieira,83.0,3,1,sacoma
300000.0,avenida padre arlindo vieira,63.0,3,1,sacoma
457688.0,rua abagiba,68.0,3,1,sacoma
570000.0,rua arroio grande,67.0,2,1,sacoma
310000.0,rua andre pujos,49.0,2,1,sacoma
505000.0,rua do reno,70.0,3,1,sacoma
550000.0,rua elba,76.0,3,1,sacoma
495000.0,rua marques de marica,82.0,3,1,sacoma
255000.0,rua alfredo jorel,49.0,2,1,sacoma
510000.0,rua abagiba,70.0,3,2,sacoma
405000.0,avenida padre arlindo vieira,63.0,2,1,sacoma
320631.15,rua antonio jose vaz,58.0,2,1,sacoma
510000.0,rua descampado,76.0,2,1,sacoma
290000.0,rua alfredo jorel,49.0,2,1,sacoma
350000.0,avenida general leite de castro,73.0,3,1,sacoma
695000.0,rua inacio,93.0,3,2,sacoma
460000.0,rua marques de marica,83.0,3,2,sacoma
462000.0,rua arroio grande,67.0,2,1,sacoma
298840.45,rua jose fernandes caldas,48.0,2,1,sacoma
675000.0,rua abagiba,75.0,3,3,sacoma
480000.0,rua alfredo jorel,,3,1,sacoma
239000.0,avenida dos ourives,48.0,2,1,sacoma
350000.0,rua marques de marica,47.0,2,1,sacoma
475000.0,rua salvador pedroso,60.0,2,1,sacoma
450000.0,rua nossa senhora das merces,61.0,2,1,sacoma
385000.0,avenida general leite de castro,71.0,3,2,sacoma
426000.0,avenida do cursino,63.0,2,1,sacoma
585000.0,avenida padre arlindo vieira,94.0,4,0,sacoma
260000.0,avenida padre arlindo vieira,64.0,3,1,sacoma
518000.0,rua arroio grande,,2,1,sacoma
443000.0,avenida padre arlindo vieira,72.0,3,1,sacoma
559201.0,rua abagiba,63.0,2,2,sacoma
560000.0,rua abagiba,69.0,2,2,sacoma
399999.0,rua manoel salgado,65.0,2,1,sacoma
430000.0,rua abagiba,67.0,2,1,sacoma
400000.0,avenida general leite de castro,74.0,3,2,sacoma
297000.0,rua anny,50.0,2,1,sacoma
,avenida coronel jose pires de andrade,85.0,2,2,sacoma
320000.0,rua anny,64.0,2,1,sacoma
450000.0,rua abrahao calux,72.0,3,1,sacoma
279999.0,rua marques de lages,44.0,2,1,sacoma
280000.0,rua alencar araripe,49.0,2,1,sacoma
499999.0,rua regino aragao,,3,1,sacoma
280000.0,avenida padre arlindo vieira,50.0,2,1,sacoma
295000.0,rua abagiba,48.0,2,1,sacoma
300000.0,rua anny,61.0,3,1,sacoma
360000.0,rua vergueiro,78.0,2,1,sacoma
370000.0,avenida general leite de castro,,3,1,sacoma
540000.0,rua americo samarone,70.0,2,1,sacoma
290000.0,rua anny,50.0,2,1,sacoma
450000.0,rua vergueiro,65.0,3,1,sacoma
240000.0,avenida dos ourives,47.0,2,1,sacoma
475471.03,avenida general leite de castro,72.0,3,2,sacoma
319900.0,avenida padre arlindo vieira,67.0,3,1,sacoma
260000.0,avenida padre arlindo vieira,50.0,2,1,sacoma
650000.0,rua abagiba,84.0,3,1,sacoma
210000.0,rua farid miguel haddad,53.0,2,1,sacoma
250000.0,rua anny,49.0,2,1,sacoma
455161.94,rua vergueiro,70.0,3,1,sacoma
430000.0,rua abrahao calux,70.0,3,2,sacoma
376305.94,rua marechal pimentel,67.0,2,1,sacoma
370000.0,rua abrahao calux,72.0,2,2,sacoma
268000.0,rua dos cariris novos,55.0,3,1,sacoma
446000.0,rua marechal pimentel,63.0,2,1,sacoma
245000.0,rua padre jeronimo vermin,45.0,2,1,sacoma
247900.0,avenida dos ourives,50.0,2,1,sacoma
310000.0,rua manoel salgado,88.0,2,1,sacoma
235000.0,avenida dos ourives,64.0,2,1,sacoma
320000.0,rua alencar araripe,48.0,2,1,sacoma
280000.0,rua alfredo jorel,49.0,2,1,sacoma
412321.8,avenida dos ourives,61.0,2,1,sacoma
460000.0,rua nossa senhora da saude,69.0,3,1,sacoma
400000.0,rua abagiba,50.0,2,1,sacoma
360000.0,rua anny,62.0,3,1,sacoma
298000.0,rua manoel salgado,46.0,2,1,sacoma
565000.0,rua abagiba,70.0,3,2,sacoma
270000.0,avenida dos ourives,58.0,2,1,sacoma
286200.0,rua c,65.0,2,1,sacoma
350000.0,avenida padre arlindo vieira,68.0,3,1,sacoma
440864.55,rua regino aragao,63.0,2,2,sacoma
342901.44,rua anny,55.0,3,1,sacoma
220000.0,rua farid miguel haddad,52.0,2,1,sacoma
230000.0,avenida padre arlindo vieira,50.0,2,1,sacoma
525000.0,rua salvador pires de lima,62.0,2,1,sacoma
350000.0,rua marechal pimentel,63.0,2,1,sacoma
446913.6,rua c,75.0,3,1,sacoma
520000.0,rua arroio grande,67.0,2,1,sacoma
345000.0,rua marques de lages,66.0,3,1,sacoma
300938.97,rua alencar araripe,54.0,2,1,sacoma
275000.0,rua barao do rio prata,64.0,2,1,sacoma
469900.0,rua nossa senhora da saude,69.0,3,1,sacoma
330000.0,rua vergueiro,46.0,2,1,sacoma
569000.0,rua descampado,74.0,3,1,sacoma
372770.3,rua do reno,50.0,2,1,sacoma
310000.0,rua alfredo jorel,61.0,3,1,sacoma
540000.0,rua salvador pires de lima,72.0,3,2,sacoma
430000.0,rua abagiba,76.0,3,1,sacoma
250000.0,rua farid miguel haddad,49.0,2,1,sacoma
385000.0,avenida santo albano,53.0,2,1,sacoma
300000.0,rua izonzo,77.0,3,1,sacoma
358099.2,rua anny,50.0,2,1,sacoma
340000.0,avenida padre arlindo vieira,62.0,3,1,sacoma
440000.0,rua marques de lages,63.0,2,1,sacoma
550000.0,rua abagiba,74.0,3,2,sacoma
699000.0,rua nossa senhora da saude,70.0,3,1,sacoma
468918.79,rua epiacaba,78.0,3,1,sacoma
400000.0,avenida do cursino,54.0,1,1,sacoma
350000.0,rua marques de lages,66.0,2,1,sacoma
510000.0,rua do reno,71.0,3,1,sacoma
350000.0,rua alencar araripe,51.0,2,1,sacoma
522000.0,rua nossa senhora da saude,69.0,3,1,sacoma
360000.0,rua coronel francisco inacio,73.0,2,1,sacoma
495000.0,rua nossa senhora da saude,69.0,2,1,sacoma
529000.0,avenida coronel jose pires de andrade,69.0,3,1,sacoma
299000.0,rua viena,50.0,2,1,sacoma
275000.0,rua marques de lages,63.0,3,1,sacoma
318999.0,rua alencar araripe,55.0,2,1,sacoma
254257.92,rua farid miguel haddad,49.0,2,1,sacoma
450000.0,rua nossa senhora da saude,70.0,3,1,sacoma
260000.0,rua manoel salgado,50.0,2,1,sacoma
450000.0,rua abagiba,66.0,2,1,sacoma
386183.11,avenida dos ourives,50.0,2,1,sacoma
400000.0,rua doutor cassio mota,60.0,2,1,sacoma
485000.0,avenida padre arlindo vieira,85.0,3,1,sacoma
514164.97,rua itaituba,75.0,3,1,sacoma
265000.0,rua anny,49.0,2,1,sacoma
290000.0,rua viena,48.0,2,1,sacoma
530000.0,rua do reno,69.0,3,2,sacoma
477626.94,rua abagiba,70.0,3,1,sacoma
380000.0,rua abrahao calux,58.0,2,2,sacoma
295000.0,avenida professor sylla mattos,65.0,2,1,sacoma
350000.0,avenida dos ourives,61.0,3,1,sacoma
294000.0,rua alencar araripe,49.0,2,1,sacoma
300000.0,rua marques de lages,53.0,2,1,sacoma
465000.0,rua antonio jose vaz,84.0,3,1,sacoma
365000.0,rua antonio jose vaz,69.0,3,1,sacoma
534493.2,rua regino aragao,,3,1,sacoma
300000.0,rua padre jeronimo vermin,48.0,2,1,sacoma
360000.0,rua abrahao calux,62.0,2,1,sacoma
295000.0,avenida coronel jose pires de andrade,45.0,2,2,sacoma
375000.0,avenida patente,94.0,3,1,sacoma
270000.0,rua dos cariris novos,55.0,3,1,sacoma
450000.0,rua abagiba,70.0,3,1,sacoma
389076.97,rua adriano racine,61.0,2,1,sacoma
290000.0,avenida dos ourives,62.0,3,1,sacoma
290000.0,rua viena,45.0,2,1,sacoma
300000.0,avenida padre arlindo vieira,49.0,2,1,sacoma
280000.0,rua dos cariris novos,56.0,3,1,sacoma
